"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/02/2016","AQS","360050133","1","0.035","ppm","32","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/03/2016","AQS","360050133","1","0.032","ppm","30","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/04/2016","AQS","360050133","1","0.028","ppm","26","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/05/2016","AQS","360050133","1","0.035","ppm","32","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/06/2016","AQS","360050133","1","0.039","ppm","36","PFIZER LAB SITE","15","88.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/07/2016","AQS","360050133","1","0.028","ppm","26","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/08/2016","AQS","360050133","1","0.03","ppm","28","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/09/2016","AQS","360050133","1","0.025","ppm","23","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/10/2016","AQS","360050133","1","0.035","ppm","32","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/11/2016","AQS","360050133","1","0.031","ppm","29","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/12/2016","AQS","360050133","1","0.023","ppm","21","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/13/2016","AQS","360050133","1","0.038","ppm","35","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/14/2016","AQS","360050133","1","0.037","ppm","34","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/15/2016","AQS","360050133","1","0.028","ppm","26","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/16/2016","AQS","360050133","1","0.026","ppm","24","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/17/2016","AQS","360050133","1","0.032","ppm","30","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/18/2016","AQS","360050133","1","0.033","ppm","31","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/19/2016","AQS","360050133","1","0.038","ppm","35","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/20/2016","AQS","360050133","1","0.04","ppm","37","PFIZER LAB SITE","14","82.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/21/2016","AQS","360050133","1","0.039","ppm","36","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/22/2016","AQS","360050133","1","0.037","ppm","34","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/23/2016","AQS","360050133","1","0.04","ppm","37","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/24/2016","AQS","360050133","1","0.041","ppm","38","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/25/2016","AQS","360050133","1","0.036","ppm","33","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/26/2016","AQS","360050133","1","0.036","ppm","33","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/27/2016","AQS","360050133","1","0.037","ppm","34","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/28/2016","AQS","360050133","1","0.038","ppm","35","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/29/2016","AQS","360050133","1","0.042","ppm","39","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/30/2016","AQS","360050133","1","0.038","ppm","35","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/31/2016","AQS","360050133","1","0.044","ppm","41","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/01/2016","AQS","360050133","1","0.032","ppm","30","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/02/2016","AQS","360050133","1","0.033","ppm","31","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/03/2016","AQS","360050133","1","0.038","ppm","35","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/04/2016","AQS","360050133","1","0.029","ppm","27","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/05/2016","AQS","360050133","1","0.038","ppm","35","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/06/2016","AQS","360050133","1","0.043","ppm","40","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/07/2016","AQS","360050133","1","0.039","ppm","36","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/08/2016","AQS","360050133","1","0.032","ppm","30","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/09/2016","AQS","360050133","1","0.035","ppm","32","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/10/2016","AQS","360050133","1","0.039","ppm","36","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/11/2016","AQS","360050133","1","0.038","ppm","35","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/12/2016","AQS","360050133","1","0.035","ppm","32","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/13/2016","AQS","360050133","1","0.039","ppm","36","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/14/2016","AQS","360050133","1","0.039","ppm","36","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/15/2016","AQS","360050133","1","0.043","ppm","40","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/16/2016","AQS","360050133","1","0.047","ppm","44","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/17/2016","AQS","360050133","1","0.048","ppm","44","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/18/2016","AQS","360050133","1","0.056","ppm","54","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/19/2016","AQS","360050133","1","0.052","ppm","48","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/20/2016","AQS","360050133","1","0.05","ppm","46","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/21/2016","AQS","360050133","1","0.046","ppm","43","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/22/2016","AQS","360050133","1","0.05","ppm","46","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/23/2016","AQS","360050133","1","0.039","ppm","36","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/24/2016","AQS","360050133","1","0.048","ppm","44","PFIZER LAB SITE","14","82.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/25/2016","AQS","360050133","1","0.044","ppm","41","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/26/2016","AQS","360050133","1","0.036","ppm","33","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/27/2016","AQS","360050133","1","0.028","ppm","26","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/28/2016","AQS","360050133","1","0.041","ppm","38","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/29/2016","AQS","360050133","1","0.041","ppm","38","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"04/30/2016","AQS","360050133","1","0.047","ppm","44","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/01/2016","AQS","360050133","1","0.037","ppm","34","PFIZER LAB SITE","15","88.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/02/2016","AQS","360050133","1","0.016","ppm","15","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/03/2016","AQS","360050133","1","0.023","ppm","21","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/04/2016","AQS","360050133","1","0.029","ppm","27","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/05/2016","AQS","360050133","1","0.026","ppm","24","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/06/2016","AQS","360050133","1","0.025","ppm","23","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/07/2016","AQS","360050133","1","0.025","ppm","23","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/08/2016","AQS","360050133","1","0.036","ppm","33","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/09/2016","AQS","360050133","1","0.047","ppm","44","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/10/2016","AQS","360050133","1","0.029","ppm","27","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/11/2016","AQS","360050133","1","0.041","ppm","38","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"05/12/2016","AQS","360050133","1","0.058","ppm","61","PFIZER LAB SITE","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
