"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/12/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/13/2020","AQS","390610048","1","0.6","ppm","7","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/14/2020","AQS","390610048","1","0.7","ppm","8","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/15/2020","AQS","390610048","1","0.8","ppm","9","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/16/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/17/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/18/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/19/2020","AQS","390610048","1","0.2","ppm","2","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/20/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/21/2020","AQS","390610048","1","0.6","ppm","7","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/22/2020","AQS","390610048","1","0.8","ppm","9","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/23/2020","AQS","390610048","1","1","ppm","11","Cincinnati Near Road","17","71.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/24/2020","AQS","390610048","1","0.5","ppm","6","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/25/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/26/2020","AQS","390610048","1","0.6","ppm","7","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/27/2020","AQS","390610048","1","0.7","ppm","8","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/28/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/29/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/30/2020","AQS","390610048","1","0.5","ppm","6","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"01/31/2020","AQS","390610048","1","0.5","ppm","6","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/01/2020","AQS","390610048","1","0.5","ppm","6","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/02/2020","AQS","390610048","1","0.2","ppm","2","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/03/2020","AQS","390610048","1","0.8","ppm","9","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/04/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/05/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/06/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","18","75.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/07/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/08/2020","AQS","390610048","1","0.2","ppm","2","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/09/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/10/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/11/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/12/2020","AQS","390610048","1","0.7","ppm","8","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/13/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/14/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/15/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/16/2020","AQS","390610048","1","0.6","ppm","7","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/17/2020","AQS","390610048","1","0.8","ppm","9","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/18/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/19/2020","AQS","390610048","1","0.5","ppm","6","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/20/2020","AQS","390610048","1","0.5","ppm","6","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/21/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/22/2020","AQS","390610048","1","0.5","ppm","6","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/23/2020","AQS","390610048","1","0.8","ppm","9","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/24/2020","AQS","390610048","1","1","ppm","11","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/25/2020","AQS","390610048","1","0.5","ppm","6","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/26/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/27/2020","AQS","390610048","1","0.2","ppm","2","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/28/2020","AQS","390610048","1","0.2","ppm","2","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"02/29/2020","AQS","390610048","1","0.5","ppm","6","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/01/2020","AQS","390610048","1","0.9","ppm","10","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/02/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/03/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/04/2020","AQS","390610048","1","0.5","ppm","6","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/05/2020","AQS","390610048","1","0.6","ppm","7","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/06/2020","AQS","390610048","1","0.2","ppm","2","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/07/2020","AQS","390610048","1","0.6","ppm","7","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/08/2020","AQS","390610048","1","0.9","ppm","10","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/09/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/10/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/11/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","18","75.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/12/2020","AQS","390610048","1","0.6","ppm","7","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/13/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/14/2020","AQS","390610048","1","0.6","ppm","7","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/15/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/16/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/17/2020","AQS","390610048","1","0.5","ppm","6","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/18/2020","AQS","390610048","1","0.6","ppm","7","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/19/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/20/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/21/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/22/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/23/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/24/2020","AQS","390610048","1","0.5","ppm","6","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/25/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/26/2020","AQS","390610048","1","0.6","ppm","7","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/27/2020","AQS","390610048","1","0.5","ppm","6","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/28/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/29/2020","AQS","390610048","1","0.2","ppm","2","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/30/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"03/31/2020","AQS","390610048","1","0.4","ppm","5","Cincinnati Near Road","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
"04/01/2020","AQS","390610048","1","0.3","ppm","3","Cincinnati Near Road","2","8.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.146025","-84.538375"
