train1,train2,train3,train4,train5,train6,train7,train8,train9,train10,train11
31,25,0,63.3809523809524,68.3809523809524,18.8571428571429,583.809523809524,10471,9.617662246,49.7,0
53,644,0,1042.71428571429,2626.85714285714,743.380952380952,27055.4285714286,123945,453.3929214,63.1,0
31,25,0,4.04761904761905,8.66666666666667,5.61904761904762,66.3333333333333,2337,1.6342755,69.6,0
27,25,0,75.3809523809524,176.047619047619,46.9523809523809,1060.28571428571,9034,16.73615068,43,0
38,587,8,355.809523809524,776.666666666667,110.190476190476,8178.47619047619,90485,178.7373189,28.2,14
40,25,0,267.047619047619,194.428571428571,43.4761904761905,2484.42857142857,48980,60.04925086,36.5,0
51,361,2,0,0,0,0,108277,231.3948941,34.8,2
46,169,5,237.904761904762,499.619047619048,92.3809523809524,7031,93053,137.8191953,44.4,5
23,25,0,28.2857142857143,46.5238095238095,13.1428571428571,515.047619047619,10941,38.25002221,38.1,0
38,129,30,459.904761904762,688.761904761905,137.047619047619,7758.33333333333,115710,208.5134852,51.1,48
41,103,0,130.285714285714,378.666666666667,45.7619047619048,3139.61904761905,47581,95.39612461,36.2,0
37,149,6,456.380952380952,441.571428571429,80.4761904761905,5312.71428571429,66553,73.953118,48.2,19
46,200,0,360.428571428571,729.47619047619,125,8797.80952380952,99500,37.04511103,37.2,0
37,48,3,190.190476190476,437.285714285714,109.952380952381,5182.57142857143,61643,146.5412561,63,3
42,25,0,42.6190476190476,56.7142857142857,11.4285714285714,1245.71428571429,14800,1.873995326,33.4,0
43,49,0,653.238095238095,345.904761904762,49.6190476190476,5424.61904761905,84769,152.3356419,37.9,2
45,581,0,0,0,0,0,152148,44.78649783,30.6,1
45,1040,2,1158.28571428571,1724.28571428571,228.095238095238,18959.0476190476,269728,337.4919433,41,3
49,101,1,0,0,0,0,58409,85.01560301,36.3,1
41,149,23,829.666666666667,699.238095238095,86.5238095238095,14110.6666666667,130817,211.9566297,34.9,42
18,25,0,81.6190476190476,53.1428571428571,12.952380952381,836.142857142857,24658,13.83541301,37.9,0
13,20,0,55.6666666666667,53.1428571428571,15.5714285714286,383.380952380952,4676,6.502286602,44.4,0
37,25,1,219.904761904762,150.333333333333,50.9523809523809,2441.85714285714,22095,38.70457,43.3,1
51,2515,1240,0,0,0,0,798975,6335.150033,52.6,1520
17,113,0,111.142857142857,157.047619047619,23.5714285714286,1201.14285714286,16653,40.27719195,52.7,4
51,158,3,689.809523809524,951.714285714286,243.238095238095,6814.57142857143,103403,143.7041893,36.2,3
46,221,5,523.761904761905,365.142857142857,2.19047619047619,6257.71428571429,77200,26.42769418,34.5,6
29,46,0,24.8095238095238,21.6190476190476,8.19047619047619,272.333333333333,13753,4.592143809,26.5,0
48,610,67,1408.57142857143,1598.7619047619,289,24762.2380952381,338011,857.249736,63,87
29,25,0,97.9047619047619,87.6666666666667,35.2380952380952,1037.66666666667,15498,60.33206824,44.3,0
43,262,5,885,861.142857142857,154.619047619048,14621,176862,259.1859156,44.5,7
26,39,0,86.8095238095238,60.0952380952381,32.0476190476191,1809.2380952381,15823,3.321483783,62.9,0
56,1243,96,2687.09523809524,4419.28571428571,729.333333333333,71821.6666666667,760141,2237.74733,59.1,132
47,225,12,426.095238095238,610.380952380952,97.1904761904762,7743.61904761905,83779,205.8988282,47.4,30
42,102,4,222.142857142857,202.190476190476,62.2857142857143,3741.66666666667,37677,35.66238376,63.8,4
15,28,1,237.571428571429,147,67.9047619047619,1879.28571428571,26277,45.91171894,32.4,1
30,25,0,88.0952380952381,85.4285714285714,17,1672.28571428571,13758,14.10325991,59.3,0
46,121,6,412.571428571429,442.809523809524,134.761904761905,4760.61904761905,55175,80.63575107,41.1,8
40,152,6,155.857142857143,310.857142857143,49.6190476190476,4026.09523809524,58518,143.2649332,42.4,8
47,124,13,349.571428571429,311.714285714286,75.1904761904762,3750.61904761905,93649,234.0243286,41.7,24
36,22,1,80.8095238095238,50.6190476190476,14.9047619047619,1204.66666666667,12728,14.13741659,57.4,1
49,7771,358,0,0,0,0,2716940,1430.975247,74.6,548
44,14,0,126.761904761905,113.809523809524,40.6190476190476,1836.14285714286,17955,29.56885639,62.7,0
36,25,0,140.904761904762,71.0952380952381,2.0952380952381,1478.7619047619,14760,17.7950809,35.9,1
43,181,5,474.047619047619,718.571428571429,227.190476190476,8666.95238095238,40644,155.7982041,66.7,11
53,47,12,151.428571428571,202.095238095238,0,2523.52380952381,47744,116.2104903,54.4,19
0,24,0,122.142857142857,92.7142857142857,32.7619047619048,1019.80952380952,8886,15.75921994,37.2,0
37,111,12,448.761904761905,400.428571428571,115.047619047619,4724.47619047619,68122,128.3434679,39.2,19
38,8,0,245.714285714286,245,10.1904761904762,4273.14285714286,59463,131.1575733,55.3,0
28,72,0,24.7619047619048,152.761904761905,30.5238095238095,2219,22188,84.70059855,33.9,0
33,191,2,690.857142857143,679.095238095238,177.809523809524,7600.90476190476,54224,75.2872888,43.2,2
42,256,3,413.619047619048,552.333333333333,126.904761904762,7345.85714285714,130625,137.7885484,59.1,11
37,25,0,3.04761904761905,4.76190476190476,1.33333333333333,57.5714285714286,1862,0.778470814,29.4,0
35,25,1,2.80952380952381,32.5238095238095,8.61904761904762,317.380952380952,5951,6.672519507,56.5,1
40,50,1,243.142857142857,225.047619047619,55.8571428571429,2870.33333333333,43161,78.03702148,45.2,1
21,35,0,70.3809523809524,59.4285714285714,24.3333333333333,942.857142857143,22471,24.09049069,41.8,1
61,66,0,363.571428571429,390.809523809524,80.3333333333333,4910.52380952381,77950,24.24243188,40.4,2
38,25,2,301.904761904762,577.238095238095,98.1428571428571,6603.14285714286,15744,27.66034759,63.7,8
38,40,1,93.9047619047619,147.761904761905,34.6190476190476,1762.47619047619,20605,41.55103027,36.5,2
35,15,0,51.3333333333333,88.2380952380952,10.6666666666667,1183.14285714286,18443,27.98498995,68,0
48,153,0,617.333333333333,755.047619047619,164.285714285714,8505.47619047619,91987,162.1091574,44.5,1
47,50,0,36.3809523809524,31.7142857142857,13.6666666666667,386.47619047619,10939,4.734400524,29.8,0
39,131,3,417.380952380952,531,108.714285714286,4654.42857142857,35099,61.2823212,49.6,3
7,18,0,32.7619047619048,11.7142857142857,7.09523809523809,237,8027,1.758997068,30.1,0
34,37,5,23.3333333333333,60.0952380952381,23.047619047619,597.761904761905,8442,21.69676298,64.6,6
37,25,0,96.0952380952381,106.904761904762,33.3809523809524,849.095238095238,8615,12.41225886,40.6,0
15,40,0,33.4285714285714,41.0476190476191,21.1904761904762,452.47619047619,8525,14.9451616,69.4,0
37,107,0,101.380952380952,265.571428571429,75.7142857142857,3522.04761904762,38465,55.15895935,57.5,0
34,99,0,249.761904761905,424.428571428571,0,4462.80952380952,36594,70.91463976,58.6,0
43,76,4,347.619047619048,303.285714285714,65.9523809523809,4934.19047619048,103009,198.5954473,36.1,6
43,95,37,531.714285714286,569.095238095238,88.5714285714286,6385.95238095238,95379,68.58970561,38.1,39
30,30,0,80.6190476190476,121.619047619048,65.0476190476191,1712.38095238095,18705,12.46400589,58.5,0
16,67,0,17.3809523809524,80,28.1428571428571,903.095238095238,10953,42.60382622,52.6,0
50,448,2,890.761904761905,1080.85714285714,211.761904761905,14138.9047619048,206865,241.3858911,36.3,4
25,25,0,83.4761904761905,134,45.6190476190476,1275.04761904762,29910,36.15107124,40.8,1
52,207,28,719.142857142857,745.809523809524,128.380952380952,10324,229247,108.7569083,35.6,35
31,49,0,177.857142857143,163.714285714286,48.7619047619048,1920.28571428571,16016,28.23506465,49.7,0
49,723,26,2533.90476190476,2101.42857142857,20.1904761904762,55184.9047619048,342139,902.8720011,70.9,30
30,179,1,747.190476190476,390.571428571429,32.6666666666667,7405.95238095238,75758,84.32842826,43.2,1
42,154,0,0,0,0,0,125577,381.3894828,36.3,0
48,332,11,0,0,0,0,149657,257.1892959,70.9,11
29,68,1,529.571428571429,117.52380952381,21.9047619047619,2768.04761904762,37383,92.71776196,48.8,2
39,25,0,240.666666666667,166.857142857143,24.0952380952381,3180.14285714286,33659,69.0448076,54.9,0
43,95,13,210.714285714286,241.047619047619,50.8095238095238,2306.04761904762,59461,93.68859081,37.2,24
30,18,0,31.2857142857143,46.5238095238095,14.6190476190476,562.333333333333,12229,3.939511838,26,0
0,25,0,45.1428571428571,66.2380952380952,3.23809523809524,649.52380952381,9805,17.39672751,35.7,0
41,210,4,513.857142857143,630.285714285714,102.904761904762,10391.1904761905,129274,163.5678254,48.3,4
37,144,1,41.5714285714286,267.428571428571,32.3333333333333,3488.66666666667,31127,66.10963923,54.6,2
32,40,1,321.809523809524,251.142857142857,0,3544,47888,47.30628355,52.9,1
33,41,1,85.0476190476191,112.095238095238,23.5238095238095,2014.61904761905,43960,104.0391506,43.6,1
37,134,11,329.238095238095,453.857142857143,36.6666666666667,4284.61904761905,35734,40.02064378,67,12
51,1358,23,880.666666666667,2185.47619047619,240.333333333333,23518.1904761905,321488,1122.563871,56.1,37
39,34,1,89.9047619047619,68.6190476190476,26.2857142857143,500.904761904762,9416,26.57170038,66.4,1
38,32,2,190.666666666667,141.380952380952,33.2380952380952,2519.09523809524,56786,116.5925624,53.1,2
33,33,1,46.5238095238095,79.9047619047619,13.047619047619,1840.47619047619,17270,76.01212522,23.9,2
44,270,2,672.095238095238,709.952380952381,134.238095238095,10802.8571428571,134083,337.3323877,34.4,3
39,49,0,124.714285714286,194.047619047619,41.1904761904762,2613.85714285714,35077,44.27755565,34.1,0
13,39,0,43.1428571428571,82.6190476190476,51.1904761904762,1608.85714285714,7306,10.49102385,56.5,0
41,44,1,101.52380952381,102.571428571429,37.9523809523809,1100.09523809524,16172,19.32857424,50.5,1
38,40,8,49.1904761904762,279.619047619048,150.619047619048,2016.42857142857,46963,20.9044814,54.3,8
35,25,2,69.8095238095238,37.8095238095238,3.61904761904762,876.142857142857,15568,38.60892677,67.8,8
36,25,0,264.285714285714,268.904761904762,74.3809523809524,3231.42857142857,42126,103.9014565,45.9,0
40,9,0,237.761904761905,138.285714285714,61,2047.42857142857,28887,64.36874646,35.9,1
40,175,2,125.666666666667,65.9523809523809,0,1613.95238095238,63343,127.4234249,60.1,4
10,41,0,55.0952380952381,61.1428571428571,38.2380952380952,934.238095238095,5056,5.528565232,53.9,0
30,44,2,50.8095238095238,42.3333333333333,7.52380952380952,912.714285714286,26794,67.43931663,49.5,3
51,1566,430,0,0,0,0,491845,1067.952491,61.3,550
34,336,2,262.095238095238,223.809523809524,0,5168.85714285714,45381,77.11110305,48.4,4
46,189,1,210.095238095238,91.7142857142857,0,2072.19047619048,68280,652.4138961,55.2,3
52,270,0,714.857142857143,1103.38095238095,245.380952380952,12190.8571428571,197692,65.51282801,34.6,0
41,25,1,94.2857142857143,55.8095238095238,29.952380952381,754.285714285714,25449,50.71700337,36.7,1
30,49,0,132.761904761905,109.047619047619,32.0476190476191,1594.2380952381,37349,23.96578356,34.1,0
36,25,1,85.3333333333333,67.8095238095238,25.7142857142857,1486.80952380952,19974,54.22013732,45.9,1
39,870,1,465,1100.95238095238,24.6190476190476,16312.9523809524,97984,175.8799536,49.6,2
27,50,0,400.761904761905,375.52380952381,99.0476190476191,3369.57142857143,33253,59.97035074,47.6,0
34,121,0,133.190476190476,234.333333333333,66.7619047619048,2738.85714285714,58746,29.78947316,29.6,0
28,20,0,54.5238095238095,37.1428571428571,14.1428571428571,516,7755,15.96165768,42.2,0
38,32,0,63.3333333333333,109.52380952381,18.0952380952381,1601.85714285714,27345,72.59511642,54,0
34,47,2,131.952380952381,209.571428571429,33.2380952380952,2552.80952380952,31829,49.46019755,49.9,2
50,447,11,809.571428571429,1741.85714285714,466.333333333333,10590.5714285714,216453,599.1969929,57.2,20
40,325,1,287.52380952381,576.047619047619,56.8095238095238,7393.09523809524,83456,204.8740489,38.9,1
49,40,0,324.428571428571,275.095238095238,39.8571428571429,3559.19047619048,46233,110.7341876,50.9,0
29,63,0,87.4285714285714,160.095238095238,58.6190476190476,2374.95238095238,38632,43.50528222,40.6,0
43,66,0,115.047619047619,202.47619047619,58.3333333333333,1274.47619047619,46341,9.649704724,35.6,0
28,104,0,382.380952380952,265.952380952381,33.8571428571429,3789.14285714286,34237,59.47416088,45.5,0
41,94,0,181.047619047619,327.190476190476,106.52380952381,2754.28571428571,34855,45.39207261,33.5,0
43,25,10,64.5714285714286,96.2857142857143,18.9047619047619,2081.04761904762,22015,48.08750606,58.4,11
24,30,1,55.0952380952381,62.6190476190476,18.4285714285714,1084.7619047619,21634,28.52074361,64.8,1
42,25,1,70.3809523809524,53.9047619047619,12.1428571428571,659.333333333333,27260,54.47660966,61.3,2
29,46,1,107.619047619048,173.52380952381,53.4285714285714,2174.85714285714,21773,58.96053597,47.3,1
18,25,0,153.761904761905,43.6190476190476,17.1428571428571,584.809523809524,13309,34.92009194,47.4,0
37,25,0,182.238095238095,57.6666666666667,19.2380952380952,1541.19047619048,15601,20.86903219,71.1,0
43,347,10,354.238095238095,430.333333333333,92.9047619047619,5860.33333333333,65769,158.8330284,38.3,17
45,317,14,216.47619047619,52.6190476190476,0,2128.85714285714,132420,241.7990703,60.3,16
37,84,0,537.428571428571,423.809523809524,61.7619047619048,5673.04761904762,70772,88.3749975,34.6,0
41,332,2,206.238095238095,475.666666666667,41.5238095238095,5141.38095238095,81366,30.15578439,30.9,2
46,50,5,112.095238095238,71.6666666666667,0,1263.66666666667,39859,67.24404947,49.5,5
45,1977,10,2898.42857142857,5023.90476190476,994.666666666667,59696.4761904762,531687,1151.942774,49.9,12
47,1272,21,3003.42857142857,3534.61904761905,368.285714285714,72402.2380952381,887207,1009.872844,61.9,28
30,25,2,68.2380952380952,113.52380952381,27.047619047619,1306.09523809524,18493,26.56633857,49.6,3
43,204,6,879.809523809524,522.428571428571,104.619047619048,9514.80952380952,170872,159.5309698,62.6,7
43,154,1,233.904761904762,523,123.761904761905,6005.04761904762,49859,54.95956333,60.1,4
19,25,0,27.1428571428571,67.6190476190476,28.3809523809524,498.904761904762,11568,24.23261641,38.3,0
39,44,17,68.2380952380952,164.761904761905,35.3809523809524,2157.2380952381,45605,76.24350324,39.5,22
52,50,0,38.4761904761905,26.1904761904762,5.23809523809524,203.238095238095,6901,12.24230439,39.9,0
27,14,1,12,7.66666666666667,4.95238095238095,78.5238095238095,3241,2.145739814,32.3,1
2,23,0,27.5714285714286,30.4761904761905,3.61904761904762,381.571428571429,11050,2.546476536,32,0
52,1192,8,1068.90476190476,1299,475.714285714286,15319.3333333333,158293,242.1503862,35.5,9
28,356,2,357.761904761905,297.666666666667,25.6666666666667,4890.52380952381,57876,73.55687747,39.5,2
29,25,0,140,171.904761904762,52.9523809523809,2046.04761904762,27203,63.99790884,47.4,0
43,48,1,114.428571428571,137.428571428571,43.3809523809524,2535.7619047619,23021,25.3425884,55,1
36,42,7,84.7142857142857,137.142857142857,23.6190476190476,1883.52380952381,28762,22.50044388,55.4,9
8,25,0,54.9523809523809,58.7142857142857,29.8095238095238,711.380952380952,8175,6.478091344,63.1,0
35,267,0,539.52380952381,1037.7619047619,201.190476190476,11281.8095238095,119062,63.80780783,33.9,0
50,483,90,2960.2380952381,2431.90476190476,297.095238095238,45828.9523809524,579234,1396.123777,51,136
28,25,3,83.9047619047619,55.2380952380952,15.4285714285714,1293.04761904762,17923,70.65830911,50.5,4
41,404,1,376.761904761905,665.095238095238,145.952380952381,8270.95238095238,109424,162.6925432,47.5,2
47,679,2,574.333333333333,1385.28571428571,320.666666666667,17086.5714285714,93245,105.3609214,61.3,2
27,25,0,45.8095238095238,40.3809523809524,18.8571428571429,408.095238095238,7155,4.055868554,33.5,0
41,131,1,230.666666666667,325.666666666667,83.2857142857143,3915.66666666667,42208,76.12113283,43.3,1
43,348,3,609.333333333333,518.238095238095,0,12731.0476190476,133088,238.1639266,54.8,3
8,26,0,33.4285714285714,34.5714285714286,10.1428571428571,433.190476190476,7150,12.43911106,38.3,0
29,90,0,322.428571428571,283.190476190476,96.5238095238095,3233.28571428571,45244,52.44179855,32.7,0
20,25,0,49.8095238095238,46.9523809523809,0,571.571428571429,9315,19.30737477,38.4,0
28,25,0,84.0476190476191,108.095238095238,13.952380952381,1384.52380952381,12747,36.97013078,68.6,0
47,814,31,0,0,0,0,417025,475.8363049,38.4,54
34,64,0,202.857142857143,409.095238095238,88.1428571428571,3315.2380952381,32345,57.56973609,53.6,0
7,4,0,0.285714285714286,0.476190476190476,0,44.8095238095238,2379,2.093004655,31,0
23,15,0,42,71,16.1428571428571,1860.2380952381,14284,30.64806757,49.6,0
35,250,0,0,7.90476190476191,0,139.47619047619,10907,43.84974387,64.3,0
49,838,32,1650.95238095238,1446.71428571429,262.238095238095,22269.4761904762,309833,630.8675451,42.8,56
43,10,30,230,137.809523809524,0,2163.04761904762,32511,52.55324427,69.4,38
55,3283,51,4950.19047619048,6844.28571428571,673.238095238095,89616.9523809524,937166,1227.316463,64.8,81
44,66,0,283.666666666667,335.52380952381,77.8571428571429,3515.04761904762,46414,50.55017805,35.9,0
39,8,2,90.2857142857143,95.1428571428571,40.4285714285714,814.095238095238,18038,32.21811111,33.9,2
39,49,0,192.047619047619,287.52380952381,68,2824.71428571429,58741,72.09806686,58.6,11
44,886,17,424.380952380952,859.095238095238,26.3333333333333,8631.38095238095,148476,373.4937515,51.7,34
33,177,0,129.857142857143,215.52380952381,64.5238095238095,2057.19047619048,35589,90.47745392,48.3,0
37,170,0,241.333333333333,368.619047619048,71.7142857142857,3526.90476190476,84629,83.60064886,38.3,0
24,25,0,167.952380952381,53.2857142857143,10.3809523809524,669.142857142857,21457,42.78273156,50.3,0
28,25,0,124.190476190476,134.714285714286,46.4285714285714,1155.52380952381,17011,29.44321405,47.7,0
45,25,0,84.6190476190476,75.3809523809524,32.3809523809524,1306.42857142857,19991,28.97859229,36.4,0
37,25,1,313.714285714286,192.809523809524,57.5238095238095,2766.2380952381,50990,68.19609386,35,1
30,100,0,295.142857142857,261.857142857143,45.5714285714286,4222.04761904762,42168,54.84172094,71.9,0
11,17,0,98.9523809523809,65.1428571428571,25.047619047619,710.238095238095,9558,22.00459892,39.4,0
52,3799,705,4517.95238095238,5844.42857142857,1211.52380952381,70547,1257584,1449.737135,39.6,896
47,25,3,130.095238095238,63,16.952380952381,611.190476190476,13687,21.41666394,37.6,4
17,14,0,21.047619047619,26.1904761904762,10.8571428571429,182.47619047619,6375,7.304172978,26.3,0
49,450,24,2150.71428571429,1588.04761904762,0,30856.4285714286,352802,833.3119505,53.9,29
56,3026,33,2518.80952380952,7827.14285714286,1087.95238095238,97614.4285714286,651552,1142.509749,56.5,37
30,49,1,208.190476190476,145,34.7142857142857,2499.57142857143,35858,69.54822688,52.8,1
33,20,0,19.4761904761905,22.7142857142857,12,179.428571428571,4935,5.888424249,46.2,0
26,25,0,58.7142857142857,44.2380952380952,15.1904761904762,698.571428571429,16695,96.63074648,32.1,0
26,25,1,10.3809523809524,7.23809523809524,3.66666666666667,293.238095238095,5737,6.373038495,55.8,1
42,332,0,359,640.238095238095,205.761904761905,3002.04761904762,70811,155.7207763,59.5,1
32,25,2,41.4285714285714,52.3333333333333,14.6666666666667,1342.19047619048,24412,40.87750238,42,2
35,32,2,30.7619047619048,26.9047619047619,9.52380952380952,351.714285714286,15308,1.957542614,42.7,4
43,220,1,624.809523809524,806.428571428571,155.809523809524,8816.90476190476,76978,228.2992442,64.6,1
47,545,22,975.761904761905,1382.47619047619,0,21731.619047619,204441,520.4920406,55.8,40
27,24,1,56.4285714285714,119.238095238095,33.3809523809524,1627.80952380952,17284,30.24705056,42.3,1
37,496,0,643.761904761905,788.52380952381,28.3333333333333,10406.3333333333,121829,231.7022436,42.8,0
44,145,1,372.047619047619,715.047619047619,172.47619047619,7210.80952380952,47546,58.89493417,58.4,1
41,372,3,634.142857142857,786.428571428571,217.952380952381,9547.47619047619,94298,174.4829313,56,3
52,37,0,36.7142857142857,28.1904761904762,0,353.142857142857,9292,8.466606972,40.2,0
43,197,14,589.095238095238,987.619047619048,172.095238095238,15381.0952380952,119992,240.4484903,49.1,20
12,18,0,19.5714285714286,25.4285714285714,15.9047619047619,235,2521,2.81375059,33.7,0
31,25,0,191.333333333333,180.380952380952,11.6666666666667,3194.95238095238,45591,101.5372948,54.3,0
32,25,1,72.0952380952381,40.6666666666667,10.047619047619,1490.7619047619,17137,46.29986639,53.8,1
25,49,0,41.1904761904762,10.0952380952381,2.23809523809524,296.190476190476,6973,5.426944596,68.7,0
4,16,0,10.8095238095238,40.2857142857143,12.7619047619048,250.047619047619,2657,2.605183835,39.9,0
37,61,1,129.428571428571,310.904761904762,75.3809523809524,4066.2380952381,48590,119.1876886,64.8,1
30,56,2,69.6190476190476,132.714285714286,47.6666666666667,1749.7619047619,25239,33.14811529,30.3,2
20,25,0,68.4761904761905,106.714285714286,24.0952380952381,1801.28571428571,31145,80.62415155,58.6,0
30,22,0,70.3333333333333,103.761904761905,26.2857142857143,884.285714285714,15437,27.50714432,47.5,0
49,183,6,2178.47619047619,2300,146.904761904762,41046.9523809524,374264,275.6375568,71.3,9
37,317,1,251.761904761905,627.47619047619,269.761904761905,5397.19047619048,41411,391.2966143,45.8,1
43,131,1,775.190476190476,594.619047619048,89.7619047619048,14717.4761904762,126884,255.635019,56.8,3
50,459,16,1300,1683.47619047619,388.761904761905,20923.4285714286,219252,362.5150941,49.7,23
44,119,27,546.809523809524,549.619047619048,40.4285714285714,9178.38095238095,106987,263.1410894,45.5,30
31,168,1,316.238095238095,408.761904761905,90.3333333333333,5296.04761904762,65055,65.16075882,30.9,1
51,49,0,111.142857142857,197.285714285714,17.9047619047619,3545.14285714286,24530,30.56123545,35.9,1
39,25,0,97,85.0952380952381,19.7142857142857,1163.80952380952,23678,31.04502189,37.8,0
32,9,1,43.9047619047619,47.7619047619048,8.76190476190476,530.857142857143,8237,15.5222686,66.1,1
42,49,2,73.7619047619048,161.380952380952,39.9047619047619,1805.90476190476,19316,47.10461275,49.7,3
25,25,0,31.8095238095238,45.9523809523809,8.71428571428571,717.428571428571,16665,26.3025819,38.4,0
13,19,0,14.1428571428571,12.8571428571429,3.19047619047619,101.285714285714,2879,2.932444958,50.9,0
30,22,0,34.6666666666667,85.2380952380952,15.2857142857143,862.857142857143,8786,12.28224085,46.1,0
22,24,0,17.4761904761905,5.85714285714286,2.95238095238095,162.52380952381,2356,0.897172503,38.4,0
38,303,1,591.857142857143,921.809523809524,229.285714285714,7244.38095238095,113299,92.2179215,40.5,7
57,3862,339,4640.71428571429,7263.7619047619,1112.90476190476,102751.047619048,964582,2433.495311,47.6,465
47,112,8,292.52380952381,830.380952380952,242.428571428571,11874.2857142857,168667,540.094212,42.1,10
48,299,1,257.380952380952,430.238095238095,82.8095238095238,5207.80952380952,119600,46.12322951,32.6,1
39,208,3,531.619047619048,651.571428571429,118.047619047619,7624.09523809524,126903,119.6942345,40.5,4
20,16,0,0.19047619047619,12.5238095238095,6.52380952380952,88.7619047619048,2006,2.948472054,40.1,0
38,351,1,1103.80952380952,766.571428571429,48,16941.8095238095,136154,174.4036661,63.3,1
39,106,0,187.571428571429,318.285714285714,55.4761904761905,4063.47619047619,48954,34.83142846,43.9,0
45,109,1,775.904761904762,590.571428571429,119.190476190476,10694.380952381,149013,418.2711313,51.6,1
32,89,0,291.285714285714,340.619047619048,55.1428571428571,4563.14285714286,44142,71.52802058,55.3,0
42,1024,3,3450.95238095238,3685.57142857143,681.904761904762,50599.5238095238,362294,432.1697044,74.2,3
44,25,0,17.047619047619,12.4285714285714,8.38095238095238,354.952380952381,4797,6.110289669,62.9,0
24,25,0,94,70,22.9047619047619,1009.71428571429,15165,9.072069562,24.9,0
32,23,0,24.3333333333333,16.1904761904762,9.47619047619048,228,7208,2.29123809,35.5,0
56,310,2,1332.04761904762,1247.14285714286,129.952380952381,23495.8095238095,355481,1188.859726,42.5,2
56,4702,199,11410.5714285714,12727.1904761905,1879.28571428571,225198.095238095,1952778,1617.936149,74.7,272
47,15,0,139.380952380952,76,10.5714285714286,1172.85714285714,18612,43.96240248,35.3,0
38,146,2,287.952380952381,287.952380952381,99.0476190476191,4583.95238095238,119171,371.0793944,47.8,6
36,25,1,60.5714285714286,87.6190476190476,3.47619047619048,1689.09523809524,20157,64.1342908,63.3,1
50,86,2,61.4761904761905,121.428571428571,45.7619047619048,1848.33333333333,22802,65.15649439,53.2,2
38,52,0,74.7619047619048,113.571428571429,28.8095238095238,1103.66666666667,38921,6.640764568,39.6,0
49,1129,3,1500.71428571429,2147.80952380952,56.5714285714286,31190.5714285714,362924,345.3045917,65.3,3
5,41,0,149.714285714286,128.571428571429,41.5238095238095,935,10231,14.26070672,45.3,0
39,25,0,123.571428571429,27.7619047619048,0,774.714285714286,21795,23.33381841,65.7,0
39,25,28,100.380952380952,166.952380952381,35.0476190476191,2255.95238095238,26559,71.28634826,55.9,31
36,25,0,38.4761904761905,62.8095238095238,15.3333333333333,576.571428571429,13211,5.936522146,39.3,0
37,14,0,80.7142857142857,67,6.38095238095238,798.619047619048,22195,25.87724774,28.4,0
44,118,1,209.285714285714,422.809523809524,84.3333333333333,4658.2380952381,45210,103.5781307,63.6,3
31,25,0,46.6190476190476,89.1904761904762,34.1428571428571,687.904761904762,8846,15.5024689,40.1,0
38,109,4,134.571428571429,188.619047619048,26.1904761904762,2317.42857142857,24874,31.29063763,62.6,5
24,25,0,103.52380952381,133.571428571429,23.6666666666667,2341.04761904762,27006,64.91667462,53.6,0
36,56,1,93.2857142857143,179.428571428571,32.5238095238095,3548.14285714286,23349,89.28608866,43.3,1
52,403,1,149.047619047619,1003.14285714286,296.047619047619,10014,113775,40.97656834,37.1,1
24,18,0,64.8571428571429,59.3333333333333,16.952380952381,807.52380952381,17708,22.3099686,44.6,0
39,65,3,191.666666666667,165.47619047619,53.2857142857143,2786.33333333333,22372,82.07223324,66.5,7
24,7,0,48.1428571428571,68.7619047619048,18.1428571428571,1223.7619047619,20083,21.62822504,59.6,0
40,86,0,457.857142857143,358.285714285714,33.2857142857143,6110.80952380952,58722,45.89546538,71.4,0
35,25,0,90.5714285714286,54.4285714285714,20.3333333333333,870.142857142857,13822,3.24851072,36.3,0
29,166,0,0,0,0,0,67055,10.05158356,24.7,0
42,26,0,412.52380952381,269.333333333333,43.9523809523809,4624.57142857143,41556,38.25988995,71.2,0
43,32,3,305.047619047619,204.238095238095,36.8095238095238,5804.66666666667,52276,111.634708,40.2,5
45,821,45,0,0,0,0,263670,474.5729016,48,107
40,105,1,486.238095238095,409.904761904762,15.952380952381,14028.380952381,55928,88.43208959,51.8,2
22,70,0,118.47619047619,168.238095238095,55.6666666666667,1966.09523809524,43783,47.89918021,33.6,0
43,170,5,1169.61904761905,920.142857142857,88.1428571428571,15276.2380952381,144657,253.3106261,69.4,8
40,40,0,37.9047619047619,24.3809523809524,13.7619047619048,261.952380952381,4991,10.00143307,33.4,0
44,25,0,8.33333333333333,30.4285714285714,18.3333333333333,413.52380952381,5620,8.083093336,61.3,0
47,34,1,39.2857142857143,105.238095238095,17.6666666666667,1508.7619047619,19788,68.30045752,49.4,1
37,81,1,365.761904761905,253.285714285714,50,3316.57142857143,43199,54.18211655,34.1,1
37,26,0,29.6666666666667,84.5714285714286,23.8571428571429,748.666666666667,12108,25.92004268,60.6,0
52,2112,591,0,0,0,0,825062,2667.915003,53.4,865
43,164,1,798.619047619048,799.52380952381,39.1904761904762,10696.4761904762,108669,95.73209629,40.9,7
49,25,5,92.9523809523809,49.8571428571429,15.952380952381,1225.57142857143,23021,8.727882742,53.8,5
45,105,4,1041.47619047619,636.52380952381,106.238095238095,9273.28571428571,136034,315.8831086,36.3,4
40,49,7,93.9523809523809,146.238095238095,21.4285714285714,2753.57142857143,24573,45.30549027,47.6,7
